codgeo,x,y,libgeo
21208,846953.532,6716778.341,Courtivron
21209,862393.601,6694440.522,Couternon
21210,820540.564,6684780.824,Créancey
21211,860957.616,6721045.573,Crécey-sur-Tille
21212,798438.332,6723774.537,Crépand
21214,827343.156,6677012.873,Crugey
21215,874900.138,6699264.118,Cuiserey
21216,818788.958,6673026.715,Culètre
21217,844613.389,6679867.172,Curley
21218,845441.131,6708459.304,Curtil-Saint-Seine
21219,843530.914,6676223.011,Curtil-Vergy
21220,856456.229,6728350.037,Cussey-les-Forges
21221,824980.893,6661593.064,Cussy-la-Colonne
21222,820051.085,6674951.527,Cussy-le-Châtel
21223,848713.623,6697397.613,Daix
21224,817494.051,6705422.736,Dampierre-en-Montagne
21225,877208.597,6711491.845,Dampierre-et-Flée
21226,817779.629,6717459.97,Darcey
21227,845848.836,6701090.927,Darois
21228,835367.27,6676479.206,Détain-et-Bruant
21229,803561.106,6675812.747,Diancey
21230,854961.473,6715519.041,Diénay
21231,853874.012,6693401.126,Dijon
21232,792867.218,6700723.007,Dompierre-en-Morvan
21233,879643.289,6695374.737,Drambon
21234,827997.528,6695084.52,Drée
21235,827115.165,6727642.463,Duesme
21236,835509.31,6649192.473,Ébaty
21237,837835.212,6724586.494,Échalot
21238,826982.016,6688082.209,Échannay
21239,873359.75,6671334.507,Échenon
21240,862421.217,6718579.861,Échevannes
21241,839143.432,6669123.974,Échevronne
21242,866603.916,6677656.818,Échigey
21243,823133.924,6666170.398,Écutigny
21244,813347.121,6690106.812,Éguilly
21245,854436.816,6707796.279,Épagny
21246,854289.592,6676893.599,Épernay-sous-Gevrey
21247,788132.157,6712127.299,Époisses
21248,810365.624,6721927.618,Éringes
21249,866790.942,6667976.203,Esbarres
21250,834443.051,6741209.273,Essarois
21251,815183.547,6679564.405,Essey
21252,808036.169,6734435.681,Étais
21253,832646.17,6726889.71,Étalante
21254,842072.961,6677534.565,L'Étang-Vergy
21255,847120.472,6702963.801,Étaules
21256,875362.427,6694008.184,Étevaux
21257,818832.084,6723096.276,Étormay
21258,813582.321,6755447.608,Étrochey
21259,805446.06,6725034.738,Fain-lès-Montbard
21260,791090.438,6721096.63,Fain-lès-Moutiers
21261,862579.054,6686967.219,Fauverney
21262,839616.002,6749123.258,Faverolles-lès-Lucey
21263,855381.071,6684759.438,Fénay
21264,814219.548,6676656.376,Le Fête
21265,848533.234,6684990.623,Fixin
21266,860944.901,6705963.894,Flacey
21267,850200.229,6675103.666,Flagey-Echézeaux
21268,881493.293,6672943.02,Flagey-lès-Auxonne
21269,884601.337,6683981.192,Flammerans
21270,845018.085,6688089.41,Flavignerot
21271,814327.47,6713199.279,Flavigny-sur-Ozerain
21272,799549.749,6704477.315,Le Val-Larrey
21273,840833.549,6690510.612,Fleurey-sur-Ouche
21274,817670.244,6670604.785,Foissy
21275,860947.178,6726279.414,Foncegrive
21276,815226.017,6728803.029,Fontaines-en-Duesmois
21277,877806.582,6717435.132,Fontaine-Française
21278,852859.128,6696110.622,Fontaine-lès-Dijon
21279,801799.25,6743612.783,Fontaines-les-Sèches
21280,803621.159,6694886.162,Fontangy
21281,877880.022,6714099.056,Fontenelle
21282,790885.695,6708596.82,Forléans
21283,845407.008,6729503.672,Fraignot-et-Vesvrotte
21284,841615.421,6708224.165,Francheville
21285,871845.8,6663345.203,Franxault
21286,842327.129,6715097.574,Frénois
21287,808072.957,6724243.177,Fresnes
21288,823968.323,6715601.037,Frôlois
21289,837680.51,6671417.429,Fussey
21290,861192.26,6710690.099,Gemeaux
21291,796633.859,6714577.174,Genay
21292,867976.352,6684690.477,Genlis
21293,837110.551,6683545.4,Gergueil
21294,853373.585,6668858.69,Gerland
21295,850005.835,6681876.034,Gevrey-Chambertin
21296,830559.113,6766936.533,Gevrolles
21297,851281.466,6677174.499,Gilly-lès-Cîteaux
21298,812208.411,6692385.48,Gissey-le-Vieil
21299,819318.072,6714292.844,Gissey-sous-Flavigny
21300,834786.234,6686013.841,Gissey-sur-Ouche
21301,859996.685,6662112.84,Glanon
21302,810817.743,6762886.379,Gomméville
21303,842458.75,6754802.969,Les Goulles
21304,851902.148,6732293.915,Grancey-le-Château-Neuvelle
21305,817668.399,6767746.879,Grancey-sur-Ource
21306,829426.337,6686805.481,Grenant-lès-Sombernon
21307,812517.619,6717889.209,Grésigny-Sainte-Reine
21308,805722.956,6718476.889,Grignon
21309,802044.279,6753668.221,Griselles
21310,820822.388,6692287.256,Grosbois-en-Montagne
21311,869891.011,6658913.337,Grosbois-lès-Tichey
21312,844979.958,6751956.97,Gurgy-la-Ville
21313,844238.8,6749331.925,Gurgy-le-Château
21314,818209.138,6711041.757,Hauteroche
21315,849403.322,6699141.896,Hauteville-lès-Dijon
21316,886157.522,6695771.876,Heuilley-sur-Saône
21317,858191.148,6716052.883,Is-sur-Tille
21319,860644.644,6676099.472,Izeure
21320,865948.503,6689084.108,Izier
21321,820055.94,6708147.223,Jailly-les-Moulins
21322,865106.311,6656097.734,Jallanges
21323,882732.726,6700936.875,Jancigny
21324,794445.259,6715442.017,Jeux-lès-Bard
21325,808886.433,6674094.307,Jouey
21326,820467.376,6726201.97,Jours-lès-Baigneux
21327,822678.228,6660353.66,Val-Mont
21328,795997.757,6696460.259,Juillenay
21329,805504.096,6710901.982,Juilly
21330,869959.856,6686514.536,Labergement-Foigney
21331,880239.471,6675997.35,Labergement-lès-Auxonne
21332,858624.099,6657181.199,Labergement-lès-Seurre
21333,862642.514,6661988.271,Labruyère
21334,818042.127,6665003.948,Lacanche
21335,793213.597,6696238.771,Lacour-d'Arcenay
21336,802389.576,6748155.454,Laignes
21337,879148.052,6688538.474,Lamarche-sur-Saône
21338,838252.637,6714928.331,Lamargelle
21339,840842.873,6695401.55,Lantenay
21340,867475.715,6657736.836,Lanthes
21341,803682.381,6716672.343,Lantilly
21342,877887.756,6670048.832,Laperrière-sur-Saône
21343,806489.246,6756129.081,Larrey
21344,862616.91,6663631.666,Lechâtelet
21345,838795.799,6718965.185,Léry
21346,836057.824,6747520.696,Leuglay
21347,842203.914,6656520.151,Levernois
21348,878737.039,6712278.39,Licey-sur-Vingeanne
21349,797511.406,6680703.133,Liernais
21350,841000.023,6757455.684,Lignerolles
21351,873624.182,6687144,Longchamp
21352,870027.07,6681408.462,Longeault-Pluvault
21353,862432.666,6679758.373,Longecourt-en-Plaine
21354,817538.969,6674548.293,Longecourt-lès-Culêtre
21355,855151.671,6689287.466,Longvic
21356,872656.955,6666632.257,Losne
21357,831791.672,6755796.333,Louesme
21358,812681.22,6725738.153,Lucenay-le-Duc
21359,839305.077,6751817.071,Lucey
21360,827654.492,6666087.273,Lusigny-sur-Ouche
21361,866961.855,6712099.462,Lux
21362,819334.004,6681770.349,Maconge
21363,808707.973,6668577.694,Magnien
21364,818988.581,6732188.966,Magny-Lambert
21365,807663.992,6709817.607,Magny-la-Ville
21366,864495.503,6670213.772,Magny-lès-Aubigny
21367,877523.362,6685817.535,Magny-Montarlot
21368,842191.865,6667667.89,Magny-lès-Villers
21369,869544.429,6700273.816,Magny-Saint-Médard
21370,864199.936,6688251.362,Magny-sur-Tille
21371,876545.438,6674329.896,Les Maillys
21372,825338.757,6750750.773,Maisey-le-Duc
21373,835509.118,6692674.266,Mâlain
21374,814261.739,6665946.057,Maligny
21375,801056.637,6669765.562,Manlay
21376,876651.559,6696495.257,Marandeuil
21377,822049.837,6695494.867,Marcellois
21378,805025.353,6752174.398,Marcenay
21379,804010.832,6672487.749,Marcheseuil
21380,804317.598,6699909.321,Marcigny-sous-Thil
21381,812801.954,6701675.913,Marcilly-et-Dracy
21382,806072.098,6684068.065,Marcilly-Ogny
21383,860229.374,6714611.968,Marcilly-sur-Tille
21384,841170.725,6670741.671,Marey-lès-Fussey
21385,856433.475,6723587.051,Marey-sur-Tille
21386,809549.148,6707162.249,Marigny-le-Cahouët
21387,848769.634,6658260.861,Marigny-lès-Reullée
21388,864826.628,6681798.222,Marliens
21389,803794.528,6727469.428,Marmagne
21390,850028.029,6688417.03,Marsannay-la-Côte
21391,857971.64,6706539.294,Marsannay-le-Bois
21392,816842.034,6690766.978,Martrois
21393,819421.473,6756910.224,Massingy
21394,805756.864,6713872.425,Massingy-lès-Semur
21395,819986.776,6700703.518,Massingy-lès-Vitteaux
21396,827699.006,6735690.621,Mauvilly
21397,831370.657,6663738.424,Mavilly-Mandelot
21398,882683.446,6695092.318,Maxilly-sur-Saône
21399,817513.306,6679490.105,Meilly-sur-Rouvres
21400,845947.238,6723285.73,Le Meix
21401,830593.643,6660829.365,Meloisey
21402,842377.373,6743693.399,Menesble
21403,787396.959,6670992.305,Ménessaire
21404,809835.721,6718700.408,Ménétreux-le-Pitois
21405,840545.172,6652040.467,Merceuil
21406,831719.774,6691661.985,Mesmont
21407,841677.994,6675147.543,Messanges
21408,850904.336,6703947.376,Messigny-et-Vantoux
21409,842335.257,6672921.887,Meuilley
21410,827712.2,6733759.846,Meulson
21411,847738.87,6655338.057,Meursanges
21412,834791.563,6653778.915,Meursault
21413,799173.125,6713403.459,Millery
21414,813286.802,6673543.434,Mimeure
21415,840440.08,6730783.893,Minot
21416,875085.714,6702797.457,Mirebeau-sur-Bèze
21417,803812.752,6691060.287,Missery
21418,835670.265,6732841.439,Moitron
21419,803202.603,6761606.735,Molesme
21420,820003.363,6657916.125,Molinot
21421,844591.458,6717210.165,Moloy
21422,791098.641,6693531.865,Molphey
21423,840831.712,6655514.145,Montagny-lès-Beaune
21424,871013.761,6660428.797,Montagny-lès-Seurre
21425,801314.161,6729428.964,Montbard
21426,787256.223,6707418.795,Montberthault
21427,826553.415,6663703.68,Montceau-et-Écharnant
21428,833855.457,6656979.22,Monthelie
21429,800681.225,6721170.78,Montigny-Montfort
21430,795160.459,6702916.474,Montigny-Saint-Barthélemy
21431,803564.847,6705295.145,Montigny-sur-Armançon
21432,831009.755,6762971.8,Montigny-sur-Aube
21433,884205.31,6721561.267,Montigny-Mornay-Villeneuve-sur-Vingeanne
21434,795722.935,6693157.369,Montlay-en-Auxois
21435,816600.666,6756085.507,Montliot-et-Courcelles
21436,856416.32,6660645.891,Montmain
21437,879184.683,6697684.118,Montmançon
21438,834454.081,6738151.566,Montmoyen
21439,825360.143,6687086.991,Montoillot
21440,869963.147,6674914.413,Montot
21441,806677.21,6688233.982,Mont-Saint-Jean
21442,848535.104,6679576.322,Morey-Saint-Denis
21444,821652.101,6759071.369,Mosson
21445,800220.657,6691574.784,La Motte-Ternant
21446,792199.008,6718699.869,Moutiers-Saint-Jean
21447,815327.527,6674935.096,Musigny
21448,808670.637,6714461.443,Mussy-la-Fosse
21449,802496.34,6698639.827,Nan-sous-Thil
21450,833608.513,6660846.777,Nantoux
21451,806802.427,6742909.169,Nesle-et-Massoult
21454,796707.283,6752515.722,Nicey
21455,819730.394,6742594.807,Nod-sur-Seine
21456,802881.929,6723522.407,Nogent-lès-Montbard
21457,806399.764,6694950.269,Noidan
21458,857876.105,6678587.633,Noiron-sous-Gevrey
21459,873238.254,6706884.482,Noiron-sur-Bèze
21460,809767.505,6760848.815,Noiron-sur-Seine
21461,823148.602,6652265.02,Nolay
21462,856041.046,6702756.183,Norges-la-Ville
21463,808185.7,6696868.147,Normier
21464,846860.825,6673627.309,Nuits-Saint-Georges
21465,816953.619,6760215.485,Obtrée
21466,829572.906,6721743.916,Oigny
21467,878039.436,6704453.63,Oisilly
21468,882850.682,6726136.677,Orain
21469,862337.614,6698264.966,Orgeux
21470,822429.086,6735969.714,Origny
21471,827816.491,6724568.706,Orret
21472,866718.927,6720140.172,Orville
21473,857139.395,6686578.061,Ouges
21474,864629.473,6664289.149,Pagny-la-Ville
21475,867808.208,6663422.632,Pagny-le-Château
21476,823042.385,6673345.26,Painblanc
21477,836034.569,6698662.024,Panges
21478,839719.66,6699161.017,Pasques
21479,834607.786,6713937.793,Pellerey
21480,840347.209,6666089.113,Pernand-Vergelesses
21481,852706.714,6686126.431,Perrigny-lès-Dijon
21482,886090.668,6692340.725,Perrigny-sur-l'Ognon
21483,862588.057,6708461.587,Pichanges
21484,803030.086,6738334.846,Planay
21485,847277.868,6694927.726,Plombières-lès-Dijon
21487,871363.888,6680042.7,Pluvet
21488,808889.892,6753129.682,Poinçon-lès-Larrey
21489,834831.889,6721207.9,Poiseul-la-Grange
21490,825102.9,6720109.851,Poiseul-la-Ville-et-Laperrière
21491,849016.743,6721582.276,Poiseul-lès-Saulx
21492,836349.15,6658563.571,Pommard
21493,880402.488,6684478.841,Poncey-lès-Athée
21494,831924.341,6711477.291,Poncey-sur-l'Ignon
21495,876038.588,6677962.218,Pont
21496,882285.437,6691829.469,Pontailler-sur-Saône
21497,802272.635,6708486.942,Pont-et-Massène
21498,815054.563,6703401.483,Posanges
21499,811831.162,6758489.898,Pothières
21500,809978.482,6712467.032,Pouillenay
21501,817674.887,6685887.396,Pouilly-en-Auxois
21502,861184.436,6658902.244,Pouilly-sur-Saône
21503,884436.499,6718409.919,Pouilly-sur-Vingeanne
21504,834090.533,6691489.121,Prâlon
21505,799293.691,6700896.64,Précy-sous-Thil
21506,847294.334,6669034.565,Premeaux-Prissey
21508,843863.959,6698878.902,Prenois
21510,822850.501,6754543.303,Prusly-sur-Ource
21511,810027.798,6737351.427,Puits
21512,833769.008,6651148.947,Puligny-Montrachet
21514,824516.937,6729685.301,Quemigny-sur-Seine
21515,859712.142,6693127.614,Quetigny
21516,795491.285,6724914.827,Quincerot
21517,849506.815,6669296.325,Quincey
21518,793118.361,6724777.365,Quincy-le-Vicomte
21519,839471.65,6743918.906,Recey-sur-Ource
21520,830698.336,6689220.647,Remilly-en-Montagne
21521,868477.833,6692042.741,Remilly-sur-Tille
21522,881518.851,6703946.629,Renève
21523,843536.99,6678187.37,Reulle-Vergy
21524,825342.878,6766714.215,Riel-les-Eaux
21525,788358.765,6698603.015,La Roche-en-Brenil
21526,827875.212,6739185.239,Rochefort-sur-Brévon
21527,827519.537,6652092.947,La Rochepot
21528,815249.334,6708930.926,La Roche-Vanneau
21529,801155.32,6702744.447,Roilly
21530,794374.225,6730734.807,Rougemont
21531,783706.043,6702513.221,Rouvray
21532,861799.221,6684194.881,Rouvres-en-Plaine
21533,820388.969,6679611.143,Rouvres-sous-Meilly
21534,846015.536,6659724.766,Ruffey-lès-Beaune
21535,857267.985,6698458.84,Ruffey-lès-Echirey
21536,874414.866,6723006.729,Sacquenay
21537,819312.067,6697465.248,Saffres
21538,782425.135,6699978.262,Saint-Andeux
21539,824129.927,6692439.419,Saint-Anthot
21540,858046.576,6694955.969,Saint-Apollinaire
21541,830101.294,6651436.243,Saint-Aubin
21542,853249.405,6675269.754,Saint-Bernard
21543,838185.514,6735006.45,Saint-Broing-les-Moines
21544,810154.088,6704000.069,Sainte-Colombe-en-Auxois
21545,814290.409,6752258.862,Sainte-Colombe-sur-Seine
21546,788667.577,6691344.401,Saint-Didier
21547,804818.862,6708279.736,Saint-Euphrône
21548,784821.354,6697449.071,Saint-Germain-de-Modéon
21549,824555.026,6740806.912,Saint-Germain-le-Rocheux
21550,796259.286,6722736.68,Saint-Germain-lès-Senailly
21552,827397.039,6700165.127,Saint-Hélier
21553,833453.752,6680550.323,Saint-Jean-de-Bœuf
21554,871875.464,6669304.716,Saint-Jean-de-Losne
21555,861487.862,6701698.043,Saint-Julien
21556,877897.373,6693471.998,Saint-Léger-Triey
21557,820025.094,6734480.271,Saint-Marc-sur-Seine
21558,843814.355,6654379.243,Sainte-Marie-la-Blanche
21559,836316.637,6689139.151,Sainte-Marie-sur-Ouche
21560,793012.124,6682608.469,Saint-Martin-de-la-Mer
21561,836632.937,6703213.805,Saint-Martin-du-Mont
21562,880252.174,6722606.98,Saint-Maurice-sur-Vingeanne
21563,824982.965,6695250.11,Saint-Mesmin
21564,857985.302,6671969.017,Saint-Nicolas-lès-Cîteaux
21565,852426.202,6680052.671,Saint-Philibert
21566,816067.792,6662920.755,Saint-Pierre-en-Vaux
21567,814107.957,6669152.347,Saint-Prix-lès-Arnay
21568,797681.348,6728738.892,Saint-Rémy
21569,829366.12,6658305.189,Saint-Romain
21570,822767.952,6677585.845,Sainte-Sabine
21571,881609.576,6698099.773,Saint-Sauveur
21572,880221.718,6671189.533,Saint-Seine-en-Bâche
21573,834295.667,6706073.221,Saint-Seine-l'Abbaye
21574,883082.235,6715721.401,Saint-Seine-sur-Vingeanne
21575,875738.058,6668246.531,Saint-Symphorien-sur-Saône
21576,810626.031,6698511.522,Saint-Thibault
21577,870598.517,6670091.361,Saint-Usage
21578,832208.366,6682807.792,Saint-Victor-sur-Ouche
21579,842776.424,6724428.594,Salives
21580,826190.458,6707427.541,Salmaise
21581,879383.251,6668223.795,Samerey
21582,828897.853,6647708.739,Santenay
21583,824087.797,6657592.093,Santosse
21584,793121.87,6687807.581,Saulieu
21585,858490.725,6681050.823,Saulon-la-Chapelle
21586,855097.29,6682637.076,Saulon-la-Rue
21587,852072.189,6718623.47,Saulx-le-Duc
21588,822141.573,6663852.5,Saussey
21589,849240.642,6708703.973,Saussy
21590,836798.488,6666084.64,Savigny-lès-Beaune
21591,853906.421,6705716.969,Savigny-le-Sec
21592,832468.308,6693810.968,Savigny-sous-Mâlain
21593,796883.122,6669850.459,Savilly
21594,804936.317,6738213.344,Savoisy
21595,871681.039,6699921.255,Savolles
21596,855866.09,6677614.924,Savouges
21597,843418.532,6675085.571,Segrois
21598,808175.487,6720604.204,Seigny
21599,865268.627,6723914.402,Selongey
21600,822954.368,6686592.871,Semarey
21601,839965.482,6681134.569,Semezanges
21602,817891.064,6735889.669,Semond
21603,801014.201,6710932.285,Semur-en-Auxois
21604,795216.539,6721068.322,Senailly
21605,859053.56,6690138.272,Sennecey-lès-Dijon
21606,845107.805,6664206.089,Ladoix-Serrigny
21607,863486.525,6658592.095,Seurre
21608,785245.883,6704285.08,Sincey-lès-Rouvray
21609,873963.591,6681427.34,Soirans
21610,886156.801,6686224.684,Soissons-sur-Nacey
21611,828630.201,6691450.919,Sombernon
21612,806938.588,6710686.999,Souhey
21613,815849.931,6692975.951,Soussey-sur-Brionne
21614,864781.618,6707316.44,Spoy
21615,803863.06,6680279.075,Sussey
21616,838106.349,6653241.595,Tailly
21617,850786.191,6695111.563,Talant
21618,885663.042,6699121.436,Talmay
21619,871697.017,6703962.852,Tanay
21620,848940.966,6715012.982,Tarsul
21622,868220.092,6680844.418,Tart-le-Bas
21623,867628.427,6679261.365,Tart
21624,873760.442,6690319.266,Tellecey
21625,838778.762,6679377.724,Ternant
21626,838034.931,6737932.565,Terrefondrée
21627,821895.149,6711934.198,Thenissey
21628,825575.311,6761389.903,Thoires
21629,800702.442,6685320.031,Thoisy-la-Berchère
21630,815069.262,6684340.978,Thoisy-le-Désert
21631,820383.878,6666516.414,Thomirey
21632,861704.181,6681600.338,Thorey-en-Plaine
21633,809543.225,6693177.973,Thorey-sous-Charny
21634,828275.978,6673438.471,Thorey-sur-Ouche
21635,792544.223,6704572.431,Thoste
21636,815990.034,6659793.028,Thury
21637,873839.988,6659438.199,Tichey
21638,863967.879,6715455.354,Til-Châtel
21639,878068.652,6679204.564,Tillenay
21640,793123.504,6711529.198,Torcy-et-Pouligny
21641,807833.637,6729709.313,Touillon
21642,784944.237,6711766.229,Toutry
21643,873383.436,6679449.698,Tréclun
21644,874690.498,6696736.961,Trochères
21645,872082.392,6674944.675,Trouhans
21646,833022.045,6700451.161,Trouhaut
21647,863100.603,6654661.652,Trugny
21648,829643.681,6702346.387,Turcey
21649,818898.003,6694923.296,Uncey-le-Franc
21650,839639.728,6686510.594,Urcy
21651,843838.618,6704641.123,Val-Suzon
21652,822612.945,6681548.438,Vandenesse-en-Auxois
21653,817237.866,6758391.568,Vannaire
21655,829128.957,6750483.162,Vanvey
21656,865771.141,6683916.754,Varanges
21657,860400.552,6697164.666,Varois-et-Chaignot
21659,837260.744,6709825.717,Vaux-Saules
21660,821029.683,6670810.989,Veilly
21661,844225.44,6692678.366,Velars-sur-Ouche
21662,810511.576,6701206.659,Velogny
21663,808352.727,6716222.957,Venarey-les-Laumes
21664,800050.569,6738847.471,Verdonnet
21665,861444.338,6730288.221,Vernois-lès-Vesvres
21666,847806.082,6711970.932,Vernot
21667,868377.119,6717382.926,Véronnes
21669,827384.509,6697761.701,Verrey-sous-Drée
21670,826197.496,6705535.091,Verrey-sous-Salmaise
21671,799146.337,6759091.425,Vertault
21672,815388.927,6698494.927,Vesvres
21673,830049.29,6677287.045,Veuvey-sur-Ouche
21674,835271.025,6761453.073,Veuxhaulles-sur-Aube
21675,800366.618,6674755.822,Vianges
21676,795101.449,6708576.582,Vic-de-Chassenay
21677,824087.507,6668884.081,Vic-des-Prés
